35.1878783082561,137.111370563507,0.0047685939886019414191142828940428444184362888336181640625,あいち海上（かいしょ）の森センター
35.1879089973768,137.111397385597,0.004788069994238741515502066903309241752140223979949951171875,あいち海上の森センター
35.1864797488845,137.108227014542,0.0057090260231180862959821098456814070232212543487548828125,【尾張】２００５年記念と長久手
35.1737337743268,137.089086771011,0.0258364109038267709961278484342983574606478214263916015625,【尾張】愛地球博記念公園
35.1737118497041,137.089033126831,0.0258943620300717027016279558893074863590300083160400390625,愛・地球博記念公園（モリコロパーク）
35.2147093256305,137.101591229439,0.033326084813972124687442288859529071487486362457275390625,瀬戸市南公園・萩殿の森
35.2171460773879,137.098731994629,0.036643524330359340812623969441119697876274585723876953125,【尾張】瀬戸市南公園・萩殿の森
35.2246136523161,137.107304334641,0.04159903038780025930076789109079982154071331024169921875,瀬戸染付工芸館
35.2069210635351,137.077582446767,0.042544558856526137891052030681748874485492706298828125,瀬戸グリーンセンター とれたて館
35.2246950851413,137.102236524104,0.0426735603605307989294459503071266226470470428466796875,新世紀工芸館
35.2264365447838,137.10547594816,0.043684526680746016413792176535935141146183013916015625,瀬戸永泉教会礼拝堂
35.2253892941213,137.100749015808,0.04374004381144293296390657133088097907602787017822265625,【尾張】瀬戸蔵
35.2254506440042,137.10074365139,0.04380043028519310654989027398187317885458469390869140625,瀬戸蔵
35.2281269041629,137.10125733999,0.046241546503170756488021453378678415901958942413330078125,旧山繁商店
35.1930713482756,137.158869962345,0.04683492760435885304826086894536274485290050506591796875,猿投山の球状花崗岩
35.2302708469463,137.104166150093,0.04769184133633065647561721789315924979746341705322265625,ノベルティ・こども創造館
35.149160826289,137.149369481289,0.049928446434859087565971691446975455619394779205322265625,うめこう桃梨苺園
35.2223124594502,137.144992845054,0.050339776272201978979392578139595570974051952362060546875,雲興寺鐘楼
35.1851565490319,137.061761770772,0.051309788609849089902059660062150214798748493194580078125,あぐりん村
35.1851565490319,137.061761770772,0.051309788609849089902059660062150214798748493194580078125,あぐりん村
35.1844792594146,137.060379147089,0.0526735622486252108576110231297207064926624298095703125,長久手温泉ござらっせ
35.2404677022384,137.115782820766,0.0571213006007499635163782158997491933405399322509765625,道の駅瀬戸しなの
35.1308115864515,137.089076042175,0.05780300067441888900443558441111235879361629486083984375,愛知牧場
35.1308247481635,137.088915109634,0.057857947630570470687327855330295278690755367279052734375,愛知牧場
35.1860609097894,137.054941827428,0.058160416920979264576718748003258951939642429351806640625,長久手古戦場附色金山
35.1837331274983,137.052738031179,0.060304722777261461630349259621652890928089618682861328125,長久手古戦場附首塚
35.217626845123,137.16278910996,0.060377370261503505999289842520738602615892887115478515625,瀬戸窯跡
35.2011664913185,137.170993717769,0.060610461497594865509785932999875512905418872833251953125,猿投山と菊石
